t0,t1,total_msgs,unique_senders,mean_speed,var_speed,mean_neighbors,mean_rssi,scenario,density
751.0,756.0,7500,150,13.399999817129194,6.407538825647189e-10,105.74133333333333,,mixed,density-150
756.0,761.0,7500,150,13.399999657078853,6.533424975954569e-10,105.56,,mixed,density-150
761.0,766.0,7500,150,13.399999720334895,6.55978346618659e-10,105.45333333333333,,mixed,density-150
766.0,771.0,7500,150,13.39999970802601,6.469569406988913e-10,105.6512,,mixed,density-150
771.0,776.0,7500,150,13.399999840842712,6.488761355284299e-10,105.864,,mixed,density-150
776.0,781.0,7500,150,13.400000257512655,6.548959535988157e-10,105.91093333333333,,mixed,density-150
781.0,786.0,7500,150,13.400000149836286,6.432839120729416e-10,105.9856,,mixed,density-150
786.0,791.0,7500,150,13.400000145711319,6.465664033773658e-10,106.17706666666666,,mixed,density-150
791.0,796.0,7500,150,13.40000029998854,6.483321275883015e-10,106.0384,,mixed,density-150
796.0,801.0,7500,150,13.399999761430173,6.406248452485147e-10,106.1264,,mixed,density-150
801.0,806.0,7500,150,13.400000053888457,6.563882252704938e-10,106.09546666666667,,mixed,density-150
806.0,811.0,7500,150,13.399999677054378,6.388592819608031e-10,105.59733333333334,,mixed,density-150
811.0,816.0,7500,150,13.400000629915228,6.488591866071655e-10,105.78133333333334,,mixed,density-150
816.0,821.0,7500,150,13.40000038115525,6.603389956972841e-10,106.09706666666666,,mixed,density-150
821.0,826.0,7500,150,13.400000125707772,6.489056818798239e-10,106.4512,,mixed,density-150
826.0,831.0,7500,150,13.400000344580658,6.471930739031753e-10,106.56426666666667,,mixed,density-150
831.0,836.0,7500,150,13.399999935004779,6.427930961542512e-10,106.94773333333333,,mixed,density-150
836.0,841.0,7500,150,13.399999893774329,6.490539221718314e-10,106.45973333333333,,mixed,density-150
841.0,846.0,7500,150,13.39999949723816,6.618007913982157e-10,106.5136,,mixed,density-150
846.0,851.0,7500,150,13.399999813213167,6.567894211963642e-10,106.07093333333333,,mixed,density-150
851.0,856.0,7500,150,13.399999873803665,6.471924812077316e-10,106.47093333333333,,mixed,density-150
856.0,861.0,7500,150,13.39999970405486,6.455289172503635e-10,106.35146666666667,,mixed,density-150
861.0,866.0,7500,150,13.400000512228381,6.482754765584548e-10,106.0208,,mixed,density-150
866.0,871.0,7500,150,13.400000165082986,6.41188274821044e-10,105.6304,,mixed,density-150
871.0,876.0,7500,150,13.400000159984245,6.488958869463537e-10,105.26293333333334,,mixed,density-150
876.0,881.0,7500,150,13.400000251367167,6.454084785011584e-10,105.11733333333333,,mixed,density-150
881.0,886.0,7500,150,13.400000103865723,6.480131032942306e-10,104.98026666666667,,mixed,density-150
886.0,891.0,7500,150,13.39999995672449,6.619745197709538e-10,104.88746666666667,,mixed,density-150
891.0,896.0,7500,150,13.399999910532637,6.564515163695441e-10,104.81226666666667,,mixed,density-150
896.0,901.0,6000,150,13.40000025724242,6.627448587326789e-10,104.77,,mixed,density-150
1.0,6.0,2499,50,8.488214982479274,5.701337936286908,13.792634107285828,,urban,density-50
6.0,11.0,2500,50,8.46096350537752,5.592028001307689,13.76,,urban,density-50
11.0,16.0,2500,50,8.547656473279137,5.842312321100907,13.712,,urban,density-50
16.0,21.0,2500,50,8.453093006253534,5.935210556821519,13.7568,,urban,density-50
21.0,26.0,2500,50,8.544845679579849,5.672894534403614,13.7008,,urban,density-50
26.0,31.0,2500,50,8.459527297353695,5.677284316858862,13.6944,,urban,density-50
31.0,36.0,2500,50,8.463410403643055,5.823836335792949,13.6064,,urban,density-50
36.0,41.0,2500,50,8.615604585125013,5.714040007821435,13.5696,,urban,density-50
41.0,46.0,2500,50,8.490240126170134,5.673434559788061,13.5344,,urban,density-50
46.0,51.0,2500,50,8.549861619464963,5.754168335833857,13.3488,,urban,density-50
51.0,56.0,2500,50,8.51473653531723,5.893592162881641,13.328,,urban,density-50
56.0,61.0,2500,50,8.708128442260449,5.836845502479851,13.4304,,urban,density-50
61.0,66.0,2500,50,8.464992668336516,5.727046475473188,13.4352,,urban,density-50
66.0,71.0,2500,50,8.546768379146773,5.880352420914995,13.3712,,urban,density-50
71.0,76.0,2500,50,8.527319228498792,5.620438531661882,13.2944,,urban,density-50
76.0,81.0,2500,50,8.613903479153517,5.756551539815339,13.3168,,urban,density-50
81.0,86.0,2500,50,8.472707838550562,5.636793837018828,13.2016,,urban,density-50
86.0,91.0,2500,50,8.4990741607982,5.893164685704865,13.136,,urban,density-50
91.0,96.0,2500,50,8.442354909860404,5.463018843709345,13.016,,urban,density-50
96.0,101.0,2500,50,8.49813236561861,5.851889326485953,13.0096,,urban,density-50
101.0,106.0,2500,50,8.580620094655593,6.06662893645111,13.1184,,urban,density-50
106.0,111.0,2500,50,8.586891198518604,5.986834640840265,13.1184,,urban,density-50
111.0,116.0,2500,50,8.56014993750645,5.957223504483334,12.9936,,urban,density-50
116.0,121.0,2500,50,8.581408079155796,5.779898260849404,13.0672,,urban,density-50
121.0,126.0,2500,50,8.487208365501614,5.843254564549402,13.1392,,urban,density-50
126.0,131.0,2500,50,8.565902251365776,5.5537391969945,13.1104,,urban,density-50
131.0,136.0,2500,50,8.567462555396537,5.871651540156789,13.008,,urban,density-50
136.0,141.0,2500,50,8.556513966229467,5.98765058553886,12.92,,urban,density-50
141.0,146.0,2500,50,8.448133230236722,5.763950408500238,13.1088,,urban,density-50
146.0,151.0,2500,50,8.531769525405908,5.667721999905898,13.0512,,urban,density-50
151.0,156.0,2500,50,8.617538856782916,6.031991062674804,13.1472,,urban,density-50
156.0,161.0,2500,50,8.505520714636155,5.681206517265126,13.1072,,urban,density-50
161.0,166.0,2500,50,8.56146415539103,5.964059859611025,13.024,,urban,density-50
166.0,171.0,2500,50,8.543964783429686,5.466387237099063,13.0544,,urban,density-50
171.0,176.0,2500,50,8.586318108882036,5.811146910152736,13.0912,,urban,density-50
176.0,181.0,2500,50,8.557016791521589,6.019773682204382,13.0464,,urban,density-50
181.0,186.0,2500,50,8.421258647054232,5.8664765079599634,13.0448,,urban,density-50
186.0,191.0,2500,50,8.446823470997135,5.714336011271468,12.9744,,urban,density-50
191.0,196.0,2500,50,8.464846218298206,5.812859202917537,12.9424,,urban,density-50
196.0,201.0,2500,50,8.574644977970008,5.870311656890389,12.9792,,urban,density-50
201.0,206.0,2500,50,8.497172949739987,5.720763517342538,12.8848,,urban,density-50
206.0,211.0,2500,50,8.574011630198719,5.870891942896495,13.0336,,urban,density-50
211.0,216.0,2500,50,8.574907706917571,5.868032923919714,12.9392,,urban,density-50
216.0,221.0,2500,50,8.527140404490757,5.80971404754744,12.9664,,urban,density-50
221.0,226.0,2500,50,8.493185012392097,5.933123715469117,12.9872,,urban,density-50
226.0,231.0,2500,50,8.557681378371129,5.722942255424848,12.888,,urban,density-50
231.0,236.0,2500,50,8.566080184654545,5.654623815723693,12.9616,,urban,density-50
236.0,241.0,2500,50,8.521034082510395,5.787004460878786,12.984,,urban,density-50
241.0,246.0,2500,50,8.542658208334352,5.897186299542412,12.9984,,urban,density-50
246.0,251.0,2500,50,8.551207920167144,5.8155159451794045,13.1152,,urban,density-50
251.0,256.0,2500,50,8.524399169285717,5.761674321134162,13.2272,,urban,density-50
256.0,261.0,2500,50,8.428854722579464,5.713110714651237,13.184,,urban,density-50
261.0,266.0,2500,50,8.514363495091695,5.979407571284348,13.1232,,urban,density-50
266.0,271.0,2500,50,8.493562515276073,5.981296338417193,13.0576,,urban,density-50
271.0,276.0,2500,50,8.578380560220634,5.861029359460639,13.1216,,urban,density-50
276.0,281.0,2500,50,8.552530550745988,5.704871542707441,13.1968,,urban,density-50
281.0,286.0,2500,50,8.568866156751394,5.762449653934858,13.2608,,urban,density-50
286.0,291.0,2500,50,8.4744100195293,5.7120317640282785,13.1648,,urban,density-50
291.0,296.0,2500,50,8.401453644191413,5.781301003589186,13.152,,urban,density-50
296.0,301.0,2500,50,8.644322626858015,6.071642814993472,13.064,,urban,density-50
301.0,306.0,2500,50,8.50174498524132,5.763240647738317,13.0192,,urban,density-50
306.0,311.0,2500,50,8.514800767638077,5.627860357920024,12.9488,,urban,density-50
311.0,316.0,2500,50,8.47200803861547,5.719026115768353,12.9664,,urban,density-50
316.0,321.0,2500,50,8.475333087584705,5.70768216066995,12.8544,,urban,density-50
321.0,326.0,2500,50,8.603239750822787,5.695101739076631,13.016,,urban,density-50
326.0,331.0,2500,50,8.622306007867012,5.970787977207564,12.9344,,urban,density-50
331.0,336.0,2500,50,8.465476384823361,5.776871319687069,13.0672,,urban,density-50
336.0,341.0,2500,50,8.441946169817637,5.542211599327761,13.1888,,urban,density-50
341.0,346.0,2500,50,8.591070380210926,6.026054142168772,13.2384,,urban,density-50
346.0,351.0,2500,50,8.576812454009175,6.015434521505274,13.3376,,urban,density-50
351.0,356.0,2500,50,8.524368298625143,5.816482182090998,13.264,,urban,density-50
356.0,361.0,2500,50,8.489292057239524,5.807523311900024,13.1136,,urban,density-50
361.0,366.0,2500,50,8.484466819289175,5.64977540114858,13.0592,,urban,density-50
366.0,371.0,2500,50,8.577483159168173,5.8571436610913885,13.16,,urban,density-50
371.0,376.0,2500,50,8.40292237214528,5.679657526675644,13.5264,,urban,density-50
376.0,381.0,2500,50,8.485192545203667,5.655426704217652,13.4192,,urban,density-50
381.0,386.0,2500,50,8.54793198034383,5.767563656450998,13.3664,,urban,density-50
386.0,391.0,2500,50,8.477231329995176,5.803154560472602,13.4496,,urban,density-50
391.0,396.0,2500,50,8.468297081830888,5.947863041513862,13.312,,urban,density-50
396.0,401.0,2500,50,8.380298448615001,5.736091665158906,13.352,,urban,density-50
401.0,406.0,2500,50,8.574849765544593,5.831699712543198,13.1584,,urban,density-50
406.0,411.0,2500,50,8.494619607611583,5.5314114350602654,13.056,,urban,density-50
411.0,416.0,2500,50,8.488376165304278,5.708509056157416,13.2144,,urban,density-50
416.0,421.0,2500,50,8.505751510064892,5.911799111516522,13.352,,urban,density-50
421.0,426.0,2500,50,8.464316190525546,5.633927026934404,13.4544,,urban,density-50
426.0,431.0,2500,50,8.60045457051293,5.936474344746026,13.4448,,urban,density-50
431.0,436.0,2500,50,8.488205121823285,5.812131543792579,13.4464,,urban,density-50
436.0,441.0,2500,50,8.401787096354589,5.558053363814487,13.5648,,urban,density-50
441.0,446.0,2500,50,8.603244709305978,5.8610420766167595,13.4704,,urban,density-50
446.0,451.0,2500,50,8.523289452283,5.916118441075175,13.5568,,urban,density-50
451.0,456.0,2500,50,8.509684397726634,5.761690692947253,13.44,,urban,density-50
456.0,461.0,2500,50,8.505618997623506,5.937435405460288,13.456,,urban,density-50
461.0,466.0,2500,50,8.42316026391154,5.659287009572788,13.5616,,urban,density-50
466.0,471.0,2500,50,8.573927164530257,5.819850244507635,13.6368,,urban,density-50
471.0,476.0,2500,50,8.588208268144522,5.663232169558274,13.7264,,urban,density-50
476.0,481.0,2500,50,8.462414503497216,5.664616607659363,13.8096,,urban,density-50
481.0,486.0,2500,50,8.485365461103296,5.733791405312547,13.8528,,urban,density-50
486.0,491.0,2500,50,8.553167876191631,5.922070800524494,13.9232,,urban,density-50
491.0,496.0,2500,50,8.50396886615281,5.964846463150313,13.9424,,urban,density-50
496.0,501.0,2500,50,8.632780728366253,5.905162868757287,13.8816,,urban,density-50
501.0,506.0,2500,50,8.585315918616292,5.868414000621551,13.8432,,urban,density-50
506.0,511.0,2500,50,8.438635008117869,5.791256226791149,13.92,,urban,density-50
511.0,516.0,2500,50,8.591519663431015,5.825994675349924,13.8528,,urban,density-50
516.0,521.0,2500,50,8.44127323374037,5.87799742232913,13.8352,,urban,density-50
521.0,526.0,2500,50,8.561439176841057,5.658264613223994,13.648,,urban,density-50
526.0,531.0,2500,50,8.602285985556886,5.860576772666728,13.7728,,urban,density-50
531.0,536.0,2500,50,8.567593831854623,5.84544639679359,13.7504,,urban,density-50
536.0,541.0,2500,50,8.4321251167776,5.865152011142483,13.7584,,urban,density-50
541.0,546.0,2500,50,8.48498409424287,5.745284255657177,13.8672,,urban,density-50
546.0,551.0,2500,50,8.478133661701154,5.870474244987842,13.8032,,urban,density-50
551.0,556.0,2500,50,8.456993109911416,5.703627771490933,13.864,,urban,density-50
556.0,561.0,2500,50,8.466287431840612,5.608972172296471,13.8256,,urban,density-50
561.0,566.0,2500,50,8.450480169087193,5.85932624501306,13.8496,,urban,density-50
566.0,571.0,2500,50,8.592320968314834,5.738829327904518,13.8288,,urban,density-50
571.0,576.0,2500,50,8.480052723214001,5.949518333164097,13.7872,,urban,density-50
576.0,581.0,2500,50,8.555272630793828,5.742040541956687,13.9072,,urban,density-50
581.0,586.0,2500,50,8.566618140310917,5.93777551500861,13.9856,,urban,density-50
586.0,591.0,2500,50,8.511836201548087,5.61717863575003,14.0288,,urban,density-50
591.0,596.0,2500,50,8.57590776470253,5.623635016245585,14.024,,urban,density-50
596.0,601.0,2500,50,8.512568926658952,5.7394575139820825,13.7248,,urban,density-50
601.0,606.0,2500,50,8.487466122025248,5.983762304374627,13.8432,,urban,density-50
606.0,611.0,2500,50,8.547707912283974,6.027080756756135,13.9232,,urban,density-50
611.0,616.0,2500,50,8.522453325484582,5.672727983030201,13.8848,,urban,density-50
616.0,621.0,2500,50,8.577115709212553,5.764459967755551,13.8768,,urban,density-50
621.0,626.0,2500,50,8.447668656218559,5.791878469187871,13.9184,,urban,density-50
626.0,631.0,2500,50,8.576586918274742,5.654778410255587,13.968,,urban,density-50
631.0,636.0,2500,50,8.486033256096524,5.6704032416066,14.0176,,urban,density-50
636.0,641.0,2500,50,8.482641171558935,5.668427698777201,13.9248,,urban,density-50
641.0,646.0,2500,50,8.586378967253728,5.676473659708454,13.8832,,urban,density-50
646.0,651.0,2500,50,8.501976861774315,5.675380656193567,13.8416,,urban,density-50
651.0,656.0,2500,50,8.575898928367659,5.757116066227575,13.8592,,urban,density-50
656.0,661.0,2500,50,8.445647948971239,5.7442353301051625,13.7424,,urban,density-50
661.0,666.0,2500,50,8.536812529492483,6.011525514055726,13.8752,,urban,density-50
666.0,671.0,2500,50,8.499594935849178,5.758530462450995,14.0688,,urban,density-50
671.0,676.0,2500,50,8.536160618922965,5.663500806408155,14.0592,,urban,density-50
676.0,681.0,2500,50,8.621081993273199,5.974453085861338,14.112,,urban,density-50
681.0,686.0,2500,50,8.56003633512782,5.717960224099147,14.0368,,urban,density-50
686.0,691.0,2500,50,8.485356639395794,5.620343742087191,14.2128,,urban,density-50
691.0,696.0,2500,50,8.487114550761664,5.832198961587621,14.2016,,urban,density-50
696.0,701.0,2500,50,8.505014450743769,5.592946458396489,14.0288,,urban,density-50
701.0,706.0,2500,50,8.526865946024706,5.968033755560378,13.8272,,urban,density-50
706.0,711.0,2500,50,8.517239957072483,5.825845454259399,13.76,,urban,density-50
711.0,716.0,2500,50,8.44592026703695,5.686089325264942,13.6592,,urban,density-50
716.0,721.0,2500,50,8.562835176590607,5.914628772331274,13.7248,,urban,density-50
721.0,726.0,2500,50,8.513116463777036,5.8721992506071565,13.6176,,urban,density-50
726.0,731.0,2500,50,8.513925101102833,5.714581272079823,13.72,,urban,density-50
731.0,736.0,2500,50,8.473803648492614,5.731186315546185,13.9056,,urban,density-50
736.0,741.0,2500,50,8.404895282772923,5.814004832212739,13.8976,,urban,density-50
741.0,746.0,2500,50,8.507560831408888,5.746059983927447,13.9632,,urban,density-50
746.0,751.0,2500,50,8.530732951556681,5.565694763243164,14.0384,,urban,density-50
751.0,756.0,2500,50,8.45950986911926,5.722709348547701,13.8528,,urban,density-50
756.0,761.0,2500,50,8.448295852897786,5.565142813415215,13.8736,,urban,density-50
761.0,766.0,2500,50,8.504456449123513,5.801256111673289,14.0512,,urban,density-50
766.0,771.0,2500,50,8.57014856220071,5.9420307976242235,13.9696,,urban,density-50
771.0,776.0,2500,50,8.5132316371889,5.638232703889974,13.9104,,urban,density-50
776.0,781.0,2500,50,8.474368361938373,5.56284481758563,13.8384,,urban,density-50
781.0,786.0,2500,50,8.49308402018511,5.780205756052062,13.6832,,urban,density-50
786.0,791.0,2500,50,8.494858031280618,5.743452582469863,13.576,,urban,density-50
791.0,796.0,2500,50,8.556558610543508,5.908328506177592,13.8,,urban,density-50
796.0,801.0,2500,50,8.42159608637829,5.952326279852557,13.84,,urban,density-50
801.0,806.0,2500,50,8.487134004013285,5.848880895129517,13.7664,,urban,density-50
806.0,811.0,2500,50,8.478960345513118,5.717321025743883,13.5856,,urban,density-50
811.0,816.0,2500,50,8.531802870813385,5.678657473545095,13.44,,urban,density-50
816.0,821.0,2500,50,8.494504975694806,5.752799970240334,13.4208,,urban,density-50
821.0,826.0,2500,50,8.528349705549841,5.875931932688053,13.4016,,urban,density-50
826.0,831.0,2500,50,8.521045902571153,5.844191101644974,13.4096,,urban,density-50
831.0,836.0,2500,50,8.440799568045573,5.871047433623009,13.3888,,urban,density-50
836.0,841.0,2500,50,8.5224278943711,5.804986549336556,13.3808,,urban,density-50
841.0,846.0,2500,50,8.528455040571611,5.755347793830131,13.2896,,urban,density-50
846.0,851.0,2500,50,8.48963476092958,5.8486893702013525,13.2528,,urban,density-50
851.0,856.0,2500,50,8.587198181700925,5.641203241379304,13.2368,,urban,density-50
856.0,861.0,2500,50,8.59886173075929,5.77100961910373,13.2592,,urban,density-50
861.0,866.0,2500,50,8.456548914891268,5.737090369093613,13.2688,,urban,density-50
866.0,871.0,2500,50,8.449835742240035,5.594129702612851,13.264,,urban,density-50
871.0,876.0,2500,50,8.527452532580073,5.808426494212017,13.4144,,urban,density-50
876.0,881.0,2500,50,8.507762581482018,5.794737108825257,13.432,,urban,density-50
881.0,886.0,2500,50,8.432258979320443,5.589434678024561,13.3408,,urban,density-50
886.0,891.0,2500,50,8.500757116983129,5.848009887377016,13.2544,,urban,density-50
891.0,896.0,2500,50,8.512275633281796,5.842717526096449,13.256,,urban,density-50
896.0,901.0,2000,50,8.398624531104302,5.787495220029115,13.31,,urban,density-50
1.0,6.0,4999,100,8.50767554365883,5.6994905792107176,15.713885554221688,,urban,density-100
6.0,11.0,5000,100,8.508315488317047,5.752736930071699,15.612,,urban,density-100
11.0,16.0,5000,100,8.506011105934169,5.709775415988683,15.5192,,urban,density-100
16.0,21.0,5000,100,8.456172858600356,5.804897540765652,15.524,,urban,density-100
21.0,26.0,5000,100,8.534615459602135,5.648684520516003,15.4712,,urban,density-100
26.0,31.0,5000,100,8.488312590420051,5.712635073057906,15.484,,urban,density-100
31.0,36.0,5000,100,8.464732362922232,5.803222327413508,15.4096,,urban,density-100
36.0,41.0,5000,100,8.545175394762447,5.7975291422806015,15.3776,,urban,density-100
41.0,46.0,5000,100,8.496815871740916,5.769728422883781,15.3728,,urban,density-100
46.0,51.0,5000,100,8.528674382148049,5.750461756782858,15.2952,,urban,density-100
51.0,56.0,5000,100,8.531977100605724,5.858870431543147,15.124,,urban,density-100
56.0,61.0,5000,100,8.632863077915795,5.795854989121112,15.1896,,urban,density-100
61.0,66.0,5000,100,8.507654705786758,5.827401329284151,15.136,,urban,density-100
66.0,71.0,5000,100,8.50574154875664,5.789064388573445,15.0272,,urban,density-100
71.0,76.0,5000,100,8.551436984353549,5.759746277382805,15.0472,,urban,density-100
76.0,81.0,5000,100,8.584709705312088,5.7689933686542085,15.0224,,urban,density-100
81.0,86.0,5000,100,8.466973973504412,5.6898243630026135,14.968,,urban,density-100
86.0,91.0,5000,100,8.529643692093718,5.7837747433587605,14.9968,,urban,density-100
91.0,96.0,5000,100,8.461568748493248,5.640741414636408,14.8832,,urban,density-100
96.0,101.0,5000,100,8.504678803963934,5.768266444079622,14.9408,,urban,density-100
101.0,106.0,5000,100,8.609099813528845,5.961318520241709,14.9584,,urban,density-100
106.0,111.0,5000,100,8.548571308426359,5.875330737825831,14.8248,,urban,density-100
111.0,116.0,5000,100,8.537907560458445,5.918145800006,14.7472,,urban,density-100
116.0,121.0,5000,100,8.509644516593273,5.8183770584587355,14.7432,,urban,density-100
121.0,126.0,5000,100,8.513025866830493,5.768262652634181,14.764,,urban,density-100
126.0,131.0,5000,100,8.526367193411806,5.682269415528764,14.8048,,urban,density-100
131.0,136.0,5000,100,8.541104355072438,5.760252714005822,14.8656,,urban,density-100
136.0,141.0,5000,100,8.514830577868818,5.894981426885675,14.8192,,urban,density-100
141.0,146.0,5000,100,8.513975667554032,5.868958767233135,14.7944,,urban,density-100
146.0,151.0,5000,100,8.568797127239893,5.8530587715145055,14.7344,,urban,density-100
151.0,156.0,5000,100,8.619050907835472,5.830338373698431,14.7168,,urban,density-100
156.0,161.0,5000,100,8.489853385048272,5.747585662504888,14.6104,,urban,density-100
161.0,166.0,5000,100,8.582821408691636,5.810952291312047,14.6672,,urban,density-100
166.0,171.0,5000,100,8.59057566671886,5.613983669995312,14.6712,,urban,density-100
171.0,176.0,5000,100,8.559414617486942,5.783485947601706,14.5848,,urban,density-100
176.0,181.0,5000,100,8.520255722021155,5.9301210121914645,14.5352,,urban,density-100
181.0,186.0,5000,100,8.517112670701842,5.846044862544382,14.516,,urban,density-100
186.0,191.0,5000,100,8.4929728180994,5.768090867806404,14.5104,,urban,density-100
191.0,196.0,5000,100,8.515972124142122,5.754222802036632,14.4896,,urban,density-100
196.0,201.0,5000,100,8.563832371623242,5.947941357092629,14.4712,,urban,density-100
201.0,206.0,5000,100,8.456810229529266,5.678370272023004,14.3592,,urban,density-100
206.0,211.0,5000,100,8.536159670971632,5.713412357563517,14.532,,urban,density-100
211.0,216.0,5000,100,8.583182293763155,5.989335592562844,14.4424,,urban,density-100
216.0,221.0,5000,100,8.529772527078386,5.852315408356209,14.4944,,urban,density-100
221.0,226.0,5000,100,8.52290698753165,5.874326483842334,14.5136,,urban,density-100
226.0,231.0,5000,100,8.51725648482911,5.836590888520585,14.492,,urban,density-100
231.0,236.0,5000,100,8.576595256411817,5.844450467215956,14.5512,,urban,density-100
236.0,241.0,5000,100,8.488971028812477,5.765913831931393,14.648,,urban,density-100
241.0,246.0,5000,100,8.551975662299744,5.925627701789799,14.6376,,urban,density-100
246.0,251.0,5000,100,8.5920731989858,5.888737164067138,14.6352,,urban,density-100
251.0,256.0,5000,100,8.514422457345447,5.790597194128427,14.6552,,urban,density-100
256.0,261.0,5000,100,8.455116955219943,5.745426681916548,14.696,,urban,density-100
261.0,266.0,5000,100,8.512305822813362,5.901432383466165,14.584,,urban,density-100
266.0,271.0,5000,100,8.509893879219456,5.9479403393799535,14.5056,,urban,density-100
271.0,276.0,5000,100,8.498059422613869,5.819594632536722,14.4664,,urban,density-100
276.0,281.0,5000,100,8.473026710548204,5.7337620667098195,14.4912,,urban,density-100
281.0,286.0,5000,100,8.567812887207431,5.8128190548575684,14.592,,urban,density-100
286.0,291.0,5000,100,8.467690276979363,5.805707637279506,14.5976,,urban,density-100
291.0,296.0,5000,100,8.451007323670204,5.750714506350183,14.6168,,urban,density-100
296.0,301.0,5000,100,8.6110796739911,6.048938272891215,14.5616,,urban,density-100
301.0,306.0,5000,100,8.466528101947278,5.789574224009257,14.6416,,urban,density-100
306.0,311.0,5000,100,8.452078100941613,5.58099185354694,14.6912,,urban,density-100
311.0,316.0,5000,100,8.507308879643759,5.714008881634077,14.7128,,urban,density-100
316.0,321.0,5000,100,8.50164067463932,5.705688495129198,14.5944,,urban,density-100
321.0,326.0,5000,100,8.56909796569659,5.7727580504634535,14.7552,,urban,density-100
326.0,331.0,5000,100,8.57705444159097,5.923045255154079,14.6848,,urban,density-100
331.0,336.0,5000,100,8.563298094110442,5.807441661517697,14.8112,,urban,density-100
336.0,341.0,5000,100,8.468504422241429,5.550781794206593,14.932,,urban,density-100
341.0,346.0,5000,100,8.55805607870464,5.84910837954518,14.9824,,urban,density-100
346.0,351.0,5000,100,8.564530316085209,5.949396693923437,15.0184,,urban,density-100
351.0,356.0,5000,100,8.489578931936212,5.851885693208677,15.0136,,urban,density-100
356.0,361.0,5000,100,8.50974384150521,5.7232174228902775,14.9648,,urban,density-100
361.0,366.0,5000,100,8.416724973585142,5.70789092065346,14.9656,,urban,density-100
366.0,371.0,5000,100,8.552112964777418,5.769884956547077,15.0168,,urban,density-100
371.0,376.0,5000,100,8.452343150084673,5.715659169755654,15.248,,urban,density-100
376.0,381.0,5000,100,8.530073288276915,5.8017502385968625,15.232,,urban,density-100
381.0,386.0,5000,100,8.551019424725927,5.852343339993915,15.1,,urban,density-100
386.0,391.0,5000,100,8.515243639454892,5.823976496020145,15.0848,,urban,density-100
391.0,396.0,5000,100,8.514994946702902,5.959126145068747,15.048,,urban,density-100
396.0,401.0,5000,100,8.45004441372929,5.77983294794815,15.0848,,urban,density-100
401.0,406.0,5000,100,8.545674676430213,5.906433895811517,15.0192,,urban,density-100
406.0,411.0,5000,100,8.53335874941277,5.731680167100592,14.9464,,urban,density-100
411.0,416.0,5000,100,8.497721308236105,5.7123247161594914,15.1384,,urban,density-100
416.0,421.0,5000,100,8.559915535510473,5.855899724131871,15.1608,,urban,density-100
421.0,426.0,5000,100,8.461022401185037,5.739209282499007,15.2824,,urban,density-100
426.0,431.0,5000,100,8.551096702131803,5.772227125923757,15.2112,,urban,density-100
431.0,436.0,5000,100,8.545262760770878,5.807741520270345,15.2248,,urban,density-100
436.0,441.0,5000,100,8.424969204130283,5.666782087633413,15.224,,urban,density-100
441.0,446.0,5000,100,8.559904327694317,5.966396631862618,15.168,,urban,density-100
446.0,451.0,5000,100,8.534363284895653,5.853022446249227,15.2184,,urban,density-100
451.0,456.0,5000,100,8.57551816345037,5.781303703202052,15.1464,,urban,density-100
456.0,461.0,5000,100,8.550997507945691,6.003447269322955,15.0752,,urban,density-100
461.0,466.0,5000,100,8.46351513958656,5.733465485976353,15.0456,,urban,density-100
466.0,471.0,5000,100,8.606634806334714,5.85957256974936,15.0176,,urban,density-100
471.0,476.0,5000,100,8.571425593965241,5.784766905098233,15.0768,,urban,density-100
476.0,481.0,5000,100,8.54399357885187,5.760149264309685,15.2104,,urban,density-100
481.0,486.0,5000,100,8.540372973658753,5.746563915127067,15.2296,,urban,density-100
486.0,491.0,5000,100,8.479641422108934,5.70681201419428,15.2368,,urban,density-100
491.0,496.0,5000,100,8.512667907631412,5.811706721102884,15.1792,,urban,density-100
496.0,501.0,5000,100,8.528604319511109,5.762448555561987,15.1168,,urban,density-100
501.0,506.0,5000,100,8.545961042813147,5.879089751260815,15.0776,,urban,density-100
506.0,511.0,5000,100,8.393693034246732,5.676826775381126,15.0968,,urban,density-100
511.0,516.0,5000,100,8.556595723678402,5.806477093167953,15.164,,urban,density-100
516.0,521.0,5000,100,8.516976362541195,5.8403530938021335,15.1032,,urban,density-100
521.0,526.0,5000,100,8.505409671153474,5.732662876314884,14.9472,,urban,density-100
526.0,531.0,5000,100,8.573744958519049,5.676331167797466,14.9576,,urban,density-100
531.0,536.0,5000,100,8.585354859696643,5.880117328721429,14.9288,,urban,density-100
536.0,541.0,5000,100,8.465957513931395,5.866844716626656,15.0304,,urban,density-100
541.0,546.0,5000,100,8.495116786751456,5.78436126580624,15.028,,urban,density-100
546.0,551.0,5000,100,8.514714051487305,5.811503825631804,14.9704,,urban,density-100
551.0,556.0,5000,100,8.508492265509055,5.809076028753192,14.9752,,urban,density-100
556.0,561.0,5000,100,8.530682385683665,5.775018731630884,15.0056,,urban,density-100
561.0,566.0,5000,100,8.463838904776383,5.859251773667648,15.0992,,urban,density-100
566.0,571.0,5000,100,8.54505781406613,5.720386605793844,15.2096,,urban,density-100
571.0,576.0,5000,100,8.526642399676279,5.936038557186923,15.204,,urban,density-100
576.0,581.0,5000,100,8.580019802680187,5.738099522052319,15.2192,,urban,density-100
581.0,586.0,5000,100,8.580766810604919,5.9574651107871235,15.3024,,urban,density-100
586.0,591.0,5000,100,8.495670233395455,5.659916019728638,15.324,,urban,density-100
